Entity,Code,Date,International travel controls (OxBSG)
Solomon Islands,SLB,24-Apr-20,3
Solomon Islands,SLB,25-Apr-20,3
Solomon Islands,SLB,26-Apr-20,3
Solomon Islands,SLB,27-Apr-20,3
Solomon Islands,SLB,28-Apr-20,3
Solomon Islands,SLB,29-Apr-20,3
Solomon Islands,SLB,30-Apr-20,3
Solomon Islands,SLB,1-May-20,3
Solomon Islands,SLB,2-May-20,3
Solomon Islands,SLB,3-May-20,3
Solomon Islands,SLB,4-May-20,3
Solomon Islands,SLB,5-May-20,3
Solomon Islands,SLB,6-May-20,3
Solomon Islands,SLB,7-May-20,3
Solomon Islands,SLB,8-May-20,3
Solomon Islands,SLB,9-May-20,3
Solomon Islands,SLB,10-May-20,3
Solomon Islands,SLB,11-May-20,3
Solomon Islands,SLB,12-May-20,3
Solomon Islands,SLB,13-May-20,3
Solomon Islands,SLB,14-May-20,3
Solomon Islands,SLB,15-May-20,3
Somalia,SOM,1-Jan-20,0
Somalia,SOM,2-Jan-20,0
Somalia,SOM,3-Jan-20,0
Somalia,SOM,4-Jan-20,0
Somalia,SOM,5-Jan-20,0
Somalia,SOM,6-Jan-20,0
Somalia,SOM,7-Jan-20,0
Somalia,SOM,8-Jan-20,0
Somalia,SOM,9-Jan-20,0
Somalia,SOM,10-Jan-20,0
Somalia,SOM,11-Jan-20,0
Somalia,SOM,12-Jan-20,0
Somalia,SOM,13-Jan-20,0
Somalia,SOM,14-Jan-20,0
Somalia,SOM,15-Jan-20,0
Somalia,SOM,16-Jan-20,0
Somalia,SOM,17-Jan-20,0
Somalia,SOM,18-Jan-20,0
Somalia,SOM,19-Jan-20,0
Somalia,SOM,20-Jan-20,0
Somalia,SOM,21-Jan-20,0
Somalia,SOM,22-Jan-20,0
Somalia,SOM,23-Jan-20,0
Somalia,SOM,24-Jan-20,0
Somalia,SOM,25-Jan-20,0
Somalia,SOM,26-Jan-20,0
Somalia,SOM,27-Jan-20,0
Somalia,SOM,28-Jan-20,0
Somalia,SOM,29-Jan-20,0
Somalia,SOM,30-Jan-20,0
Somalia,SOM,31-Jan-20,0
Somalia,SOM,1-Feb-20,0
Somalia,SOM,2-Feb-20,0
Somalia,SOM,3-Feb-20,0
Somalia,SOM,4-Feb-20,0
Somalia,SOM,5-Feb-20,0
Somalia,SOM,6-Feb-20,0
Somalia,SOM,7-Feb-20,0
Somalia,SOM,8-Feb-20,0
Somalia,SOM,9-Feb-20,0
Somalia,SOM,10-Feb-20,0
Somalia,SOM,11-Feb-20,0
Somalia,SOM,12-Feb-20,0
Somalia,SOM,13-Feb-20,0
Somalia,SOM,14-Feb-20,0
Somalia,SOM,15-Feb-20,0
Somalia,SOM,16-Feb-20,0
Somalia,SOM,17-Feb-20,0
Somalia,SOM,18-Feb-20,0
Somalia,SOM,19-Feb-20,0
Somalia,SOM,20-Feb-20,0
Somalia,SOM,21-Feb-20,0
Somalia,SOM,22-Feb-20,0
Somalia,SOM,23-Feb-20,0
Somalia,SOM,24-Feb-20,0
Somalia,SOM,25-Feb-20,0
Somalia,SOM,26-Feb-20,0
Somalia,SOM,27-Feb-20,0
Somalia,SOM,28-Feb-20,0
Somalia,SOM,29-Feb-20,0
Somalia,SOM,1-Mar-20,0
Somalia,SOM,2-Mar-20,0
Somalia,SOM,3-Mar-20,0
Somalia,SOM,4-Mar-20,0
Somalia,SOM,5-Mar-20,0
Somalia,SOM,6-Mar-20,0
Somalia,SOM,7-Mar-20,0
Somalia,SOM,8-Mar-20,0
Somalia,SOM,9-Mar-20,0
Somalia,SOM,10-Mar-20,0
Somalia,SOM,11-Mar-20,0
Somalia,SOM,12-Mar-20,0
Somalia,SOM,13-Mar-20,0
Somalia,SOM,14-Mar-20,3
Somalia,SOM,15-Mar-20,3
Somalia,SOM,16-Mar-20,3
Somalia,SOM,17-Mar-20,3
Somalia,SOM,18-Mar-20,4
Somalia,SOM,19-Mar-20,4
Somalia,SOM,20-Mar-20,4
Somalia,SOM,21-Mar-20,4
Somalia,SOM,22-Mar-20,4
Somalia,SOM,23-Mar-20,4
Somalia,SOM,24-Mar-20,4
Somalia,SOM,25-Mar-20,4
Somalia,SOM,26-Mar-20,4
Somalia,SOM,27-Mar-20,4
Somalia,SOM,28-Mar-20,4
Somalia,SOM,29-Mar-20,4
Somalia,SOM,30-Mar-20,4
Somalia,SOM,31-Mar-20,4
Somalia,SOM,1-Apr-20,4
Somalia,SOM,2-Apr-20,4
Somalia,SOM,3-Apr-20,4
Somalia,SOM,4-Apr-20,4
Somalia,SOM,5-Apr-20,4
Somalia,SOM,6-Apr-20,4
Somalia,SOM,7-Apr-20,4
Somalia,SOM,8-Apr-20,4
Somalia,SOM,9-Apr-20,4
Somalia,SOM,10-Apr-20,4
Somalia,SOM,11-Apr-20,4
Somalia,SOM,12-Apr-20,4
Somalia,SOM,13-Apr-20,4
Somalia,SOM,14-Apr-20,4
Somalia,SOM,15-Apr-20,4
Somalia,SOM,16-Apr-20,4
Somalia,SOM,17-Apr-20,4
Somalia,SOM,18-Apr-20,4
Somalia,SOM,19-Apr-20,4
Somalia,SOM,20-Apr-20,4
Somalia,SOM,21-Apr-20,4
Somalia,SOM,22-Apr-20,4
Somalia,SOM,23-Apr-20,4
Somalia,SOM,24-Apr-20,4
Somalia,SOM,25-Apr-20,4
Somalia,SOM,26-Apr-20,4
Somalia,SOM,27-Apr-20,4
Somalia,SOM,28-Apr-20,4
Somalia,SOM,29-Apr-20,4
Somalia,SOM,30-Apr-20,4
Somalia,SOM,1-May-20,4
Somalia,SOM,2-May-20,4
Somalia,SOM,3-May-20,4
Somalia,SOM,4-May-20,4
Somalia,SOM,5-May-20,4
Somalia,SOM,6-May-20,4
Somalia,SOM,7-May-20,4
Somalia,SOM,8-May-20,4
Somalia,SOM,9-May-20,4
Somalia,SOM,10-May-20,4
South Africa,ZAF,1-Jan-20,0
South Africa,ZAF,2-Jan-20,0
South Africa,ZAF,3-Jan-20,0
South Africa,ZAF,4-Jan-20,0
South Africa,ZAF,5-Jan-20,0
South Africa,ZAF,6-Jan-20,0
South Africa,ZAF,7-Jan-20,0
South Africa,ZAF,8-Jan-20,0
South Africa,ZAF,9-Jan-20,0
South Africa,ZAF,10-Jan-20,0
South Africa,ZAF,11-Jan-20,0
South Africa,ZAF,12-Jan-20,0
South Africa,ZAF,13-Jan-20,0
South Africa,ZAF,14-Jan-20,0
South Africa,ZAF,15-Jan-20,0
South Africa,ZAF,16-Jan-20,0
South Africa,ZAF,17-Jan-20,0
South Africa,ZAF,18-Jan-20,0
South Africa,ZAF,19-Jan-20,0
South Africa,ZAF,20-Jan-20,0
South Africa,ZAF,21-Jan-20,0
South Africa,ZAF,22-Jan-20,0
South Africa,ZAF,23-Jan-20,1
South Africa,ZAF,24-Jan-20,1
South Africa,ZAF,25-Jan-20,1
South Africa,ZAF,26-Jan-20,1
South Africa,ZAF,27-Jan-20,1
South Africa,ZAF,28-Jan-20,1
South Africa,ZAF,29-Jan-20,1
South Africa,ZAF,30-Jan-20,1
South Africa,ZAF,31-Jan-20,1
South Africa,ZAF,1-Feb-20,1
South Africa,ZAF,2-Feb-20,1
South Africa,ZAF,3-Feb-20,1
South Africa,ZAF,4-Feb-20,1
South Africa,ZAF,5-Feb-20,1
South Africa,ZAF,6-Feb-20,1
South Africa,ZAF,7-Feb-20,1
South Africa,ZAF,8-Feb-20,1
South Africa,ZAF,9-Feb-20,1
South Africa,ZAF,10-Feb-20,1
South Africa,ZAF,11-Feb-20,1
South Africa,ZAF,12-Feb-20,1
South Africa,ZAF,13-Feb-20,1
South Africa,ZAF,14-Feb-20,1
South Africa,ZAF,15-Feb-20,1
South Africa,ZAF,16-Feb-20,1
South Africa,ZAF,17-Feb-20,1
South Africa,ZAF,18-Feb-20,1
South Africa,ZAF,19-Feb-20,1
South Africa,ZAF,20-Feb-20,1
South Africa,ZAF,21-Feb-20,1
South Africa,ZAF,22-Feb-20,1
South Africa,ZAF,23-Feb-20,1
South Africa,ZAF,24-Feb-20,1
South Africa,ZAF,25-Feb-20,1
South Africa,ZAF,26-Feb-20,1
South Africa,ZAF,27-Feb-20,1
South Africa,ZAF,28-Feb-20,1
South Africa,ZAF,29-Feb-20,1
South Africa,ZAF,1-Mar-20,1
South Africa,ZAF,2-Mar-20,1
South Africa,ZAF,3-Mar-20,1
South Africa,ZAF,4-Mar-20,1
South Africa,ZAF,5-Mar-20,1
South Africa,ZAF,6-Mar-20,1
South Africa,ZAF,7-Mar-20,1
South Africa,ZAF,8-Mar-20,1
South Africa,ZAF,9-Mar-20,1
South Africa,ZAF,10-Mar-20,1
South Africa,ZAF,11-Mar-20,1
South Africa,ZAF,12-Mar-20,1
South Africa,ZAF,13-Mar-20,1
South Africa,ZAF,14-Mar-20,1
South Africa,ZAF,15-Mar-20,1
South Africa,ZAF,16-Mar-20,1
South Africa,ZAF,17-Mar-20,1
South Africa,ZAF,18-Mar-20,3
South Africa,ZAF,19-Mar-20,3
South Africa,ZAF,20-Mar-20,3
South Africa,ZAF,21-Mar-20,3
South Africa,ZAF,22-Mar-20,3
South Africa,ZAF,23-Mar-20,3
South Africa,ZAF,24-Mar-20,3
South Africa,ZAF,25-Mar-20,3
South Africa,ZAF,26-Mar-20,4
South Africa,ZAF,27-Mar-20,4
South Africa,ZAF,28-Mar-20,4
South Africa,ZAF,29-Mar-20,4
South Africa,ZAF,30-Mar-20,4
South Africa,ZAF,31-Mar-20,4
South Africa,ZAF,1-Apr-20,4
South Africa,ZAF,2-Apr-20,4
South Africa,ZAF,3-Apr-20,4
South Africa,ZAF,4-Apr-20,4
South Africa,ZAF,5-Apr-20,4
South Africa,ZAF,6-Apr-20,4
South Africa,ZAF,7-Apr-20,4
South Africa,ZAF,8-Apr-20,4
South Africa,ZAF,9-Apr-20,4
South Africa,ZAF,10-Apr-20,4
South Africa,ZAF,11-Apr-20,4
South Africa,ZAF,12-Apr-20,4
South Africa,ZAF,13-Apr-20,4
South Africa,ZAF,14-Apr-20,4
South Africa,ZAF,15-Apr-20,4
South Africa,ZAF,16-Apr-20,4
South Africa,ZAF,17-Apr-20,4
South Africa,ZAF,18-Apr-20,4
South Africa,ZAF,19-Apr-20,4
South Africa,ZAF,20-Apr-20,4
South Africa,ZAF,21-Apr-20,4
South Africa,ZAF,22-Apr-20,4
South Africa,ZAF,23-Apr-20,4
South Africa,ZAF,24-Apr-20,4
South Africa,ZAF,25-Apr-20,4
South Africa,ZAF,26-Apr-20,4
South Africa,ZAF,27-Apr-20,4
South Africa,ZAF,28-Apr-20,4
South Africa,ZAF,29-Apr-20,4
South Africa,ZAF,30-Apr-20,4
South Africa,ZAF,1-May-20,4
South Africa,ZAF,2-May-20,4
South Africa,ZAF,3-May-20,4
South Africa,ZAF,4-May-20,4
South Africa,ZAF,5-May-20,4
South Africa,ZAF,6-May-20,4
South Africa,ZAF,7-May-20,4
South Africa,ZAF,8-May-20,4
South Africa,ZAF,9-May-20,4
South Africa,ZAF,10-May-20,4
South Africa,ZAF,11-May-20,4
South Africa,ZAF,12-May-20,4
South Africa,ZAF,13-May-20,4
South Africa,ZAF,14-May-20,4
South Africa,ZAF,15-May-20,4
South Africa,ZAF,16-May-20,4
South Africa,ZAF,17-May-20,4
South Africa,ZAF,18-May-20,4
South Korea,KOR,1-Jan-20,0
South Korea,KOR,2-Jan-20,0
South Korea,KOR,3-Jan-20,0
South Korea,KOR,4-Jan-20,0
South Korea,KOR,5-Jan-20,0
South Korea,KOR,6-Jan-20,0
South Korea,KOR,7-Jan-20,0
South Korea,KOR,8-Jan-20,0
South Korea,KOR,9-Jan-20,0
South Korea,KOR,10-Jan-20,0
South Korea,KOR,11-Jan-20,0
South Korea,KOR,12-Jan-20,0
South Korea,KOR,13-Jan-20,0
South Korea,KOR,14-Jan-20,0
South Korea,KOR,15-Jan-20,0
South Korea,KOR,16-Jan-20,0
South Korea,KOR,17-Jan-20,0
South Korea,KOR,18-Jan-20,0
South Korea,KOR,19-Jan-20,0
South Korea,KOR,20-Jan-20,0
South Korea,KOR,21-Jan-20,0
South Korea,KOR,22-Jan-20,0
South Korea,KOR,23-Jan-20,0
South Korea,KOR,24-Jan-20,0
South Korea,KOR,25-Jan-20,0
South Korea,KOR,26-Jan-20,0
South Korea,KOR,27-Jan-20,0
South Korea,KOR,28-Jan-20,0
South Korea,KOR,29-Jan-20,0
South Korea,KOR,30-Jan-20,0
South Korea,KOR,31-Jan-20,0
South Korea,KOR,1-Feb-20,0
South Korea,KOR,2-Feb-20,0
South Korea,KOR,3-Feb-20,0
South Korea,KOR,4-Feb-20,3
South Korea,KOR,5-Feb-20,3
South Korea,KOR,6-Feb-20,3
South Korea,KOR,7-Feb-20,3
South Korea,KOR,8-Feb-20,3
South Korea,KOR,9-Feb-20,3
South Korea,KOR,10-Feb-20,3
South Korea,KOR,11-Feb-20,3
South Korea,KOR,12-Feb-20,3
South Korea,KOR,13-Feb-20,3
South Korea,KOR,14-Feb-20,3
South Korea,KOR,15-Feb-20,3
South Korea,KOR,16-Feb-20,3
South Korea,KOR,17-Feb-20,3
South Korea,KOR,18-Feb-20,3
South Korea,KOR,19-Feb-20,3
South Korea,KOR,20-Feb-20,3
South Korea,KOR,21-Feb-20,3
South Korea,KOR,22-Feb-20,3
South Korea,KOR,23-Feb-20,3
South Korea,KOR,24-Feb-20,3
South Korea,KOR,25-Feb-20,3
South Korea,KOR,26-Feb-20,3
South Korea,KOR,27-Feb-20,3
South Korea,KOR,28-Feb-20,3
South Korea,KOR,29-Feb-20,3
South Korea,KOR,1-Mar-20,3
South Korea,KOR,2-Mar-20,3
South Korea,KOR,3-Mar-20,3
South Korea,KOR,4-Mar-20,3
South Korea,KOR,5-Mar-20,3
South Korea,KOR,6-Mar-20,3
South Korea,KOR,7-Mar-20,3
South Korea,KOR,8-Mar-20,3
South Korea,KOR,9-Mar-20,3
South Korea,KOR,10-Mar-20,3
South Korea,KOR,11-Mar-20,3
South Korea,KOR,12-Mar-20,2
South Korea,KOR,13-Mar-20,2
South Korea,KOR,14-Mar-20,2
South Korea,KOR,15-Mar-20,2
South Korea,KOR,16-Mar-20,2
South Korea,KOR,17-Mar-20,2
South Korea,KOR,18-Mar-20,2
South Korea,KOR,19-Mar-20,2
South Korea,KOR,20-Mar-20,3
South Korea,KOR,21-Mar-20,3
South Korea,KOR,22-Mar-20,3
South Korea,KOR,23-Mar-20,3
South Korea,KOR,24-Mar-20,3
South Korea,KOR,25-Mar-20,3
South Korea,KOR,26-Mar-20,3
South Korea,KOR,27-Mar-20,3
South Korea,KOR,28-Mar-20,3
South Korea,KOR,29-Mar-20,3
South Korea,KOR,30-Mar-20,3
South Korea,KOR,31-Mar-20,3
South Korea,KOR,1-Apr-20,3
South Korea,KOR,2-Apr-20,3
South Korea,KOR,3-Apr-20,3
South Korea,KOR,4-Apr-20,3
South Korea,KOR,5-Apr-20,3
South Korea,KOR,6-Apr-20,3
South Korea,KOR,7-Apr-20,3
South Korea,KOR,8-Apr-20,3
South Korea,KOR,9-Apr-20,3
South Korea,KOR,10-Apr-20,3
South Korea,KOR,11-Apr-20,3
South Korea,KOR,12-Apr-20,3
South Korea,KOR,13-Apr-20,3
South Korea,KOR,14-Apr-20,3
South Korea,KOR,15-Apr-20,3
South Korea,KOR,16-Apr-20,3
South Korea,KOR,17-Apr-20,3
South Korea,KOR,18-Apr-20,3
South Korea,KOR,19-Apr-20,3
South Korea,KOR,20-Apr-20,3
South Korea,KOR,21-Apr-20,3
South Korea,KOR,22-Apr-20,3
South Korea,KOR,23-Apr-20,3
South Korea,KOR,24-Apr-20,3
South Korea,KOR,25-Apr-20,3
South Korea,KOR,26-Apr-20,3
South Korea,KOR,27-Apr-20,3
South Korea,KOR,28-Apr-20,3
South Korea,KOR,29-Apr-20,3
South Korea,KOR,30-Apr-20,3
South Korea,KOR,1-May-20,3
South Korea,KOR,2-May-20,3
South Korea,KOR,3-May-20,3
South Korea,KOR,4-May-20,3
South Korea,KOR,5-May-20,3
South Korea,KOR,6-May-20,3
South Korea,KOR,7-May-20,3
South Korea,KOR,8-May-20,3
South Korea,KOR,9-May-20,3
South Korea,KOR,10-May-20,3
South Korea,KOR,11-May-20,3
South Korea,KOR,12-May-20,3
South Korea,KOR,13-May-20,3
South Korea,KOR,14-May-20,3
South Korea,KOR,15-May-20,3
South Korea,KOR,16-May-20,3
South Korea,KOR,17-May-20,3
South Korea,KOR,18-May-20,3
South Korea,KOR,19-May-20,3
South Korea,KOR,20-May-20,3
South Korea,KOR,21-May-20,3
South Sudan,SSD,1-Jan-20,0
South Sudan,SSD,2-Jan-20,0
South Sudan,SSD,3-Jan-20,0
South Sudan,SSD,4-Jan-20,0
South Sudan,SSD,5-Jan-20,0
South Sudan,SSD,6-Jan-20,0
South Sudan,SSD,7-Jan-20,0
South Sudan,SSD,8-Jan-20,0
South Sudan,SSD,9-Jan-20,0
South Sudan,SSD,10-Jan-20,0
South Sudan,SSD,11-Jan-20,0
South Sudan,SSD,12-Jan-20,0
South Sudan,SSD,13-Jan-20,0
South Sudan,SSD,14-Jan-20,0
South Sudan,SSD,15-Jan-20,0
South Sudan,SSD,16-Jan-20,0
South Sudan,SSD,17-Jan-20,0
South Sudan,SSD,18-Jan-20,0
South Sudan,SSD,19-Jan-20,0
South Sudan,SSD,20-Jan-20,0
South Sudan,SSD,21-Jan-20,0
South Sudan,SSD,22-Jan-20,0
South Sudan,SSD,23-Jan-20,0
South Sudan,SSD,24-Jan-20,0
South Sudan,SSD,25-Jan-20,0
South Sudan,SSD,26-Jan-20,0
South Sudan,SSD,27-Jan-20,0
South Sudan,SSD,28-Jan-20,0
South Sudan,SSD,29-Jan-20,0
South Sudan,SSD,30-Jan-20,0
South Sudan,SSD,31-Jan-20,0
South Sudan,SSD,1-Feb-20,0
South Sudan,SSD,2-Feb-20,0
South Sudan,SSD,3-Feb-20,0
South Sudan,SSD,4-Feb-20,0
South Sudan,SSD,5-Feb-20,0
South Sudan,SSD,6-Feb-20,0
South Sudan,SSD,7-Feb-20,0
South Sudan,SSD,8-Feb-20,0
South Sudan,SSD,9-Feb-20,0
South Sudan,SSD,10-Feb-20,0
South Sudan,SSD,11-Feb-20,0
South Sudan,SSD,12-Feb-20,0
South Sudan,SSD,13-Feb-20,0
South Sudan,SSD,14-Feb-20,0
South Sudan,SSD,15-Feb-20,0
South Sudan,SSD,16-Feb-20,0
South Sudan,SSD,17-Feb-20,0
South Sudan,SSD,18-Feb-20,0
South Sudan,SSD,19-Feb-20,0
South Sudan,SSD,20-Feb-20,0
South Sudan,SSD,21-Feb-20,0
South Sudan,SSD,22-Feb-20,0
South Sudan,SSD,23-Feb-20,0
South Sudan,SSD,24-Feb-20,2
South Sudan,SSD,25-Feb-20,2
South Sudan,SSD,26-Feb-20,2
South Sudan,SSD,27-Feb-20,2
South Sudan,SSD,28-Feb-20,2
South Sudan,SSD,29-Feb-20,2
South Sudan,SSD,1-Mar-20,2
South Sudan,SSD,2-Mar-20,2
South Sudan,SSD,3-Mar-20,2
South Sudan,SSD,4-Mar-20,2
South Sudan,SSD,5-Mar-20,2
South Sudan,SSD,6-Mar-20,2
South Sudan,SSD,7-Mar-20,2
South Sudan,SSD,8-Mar-20,2
South Sudan,SSD,9-Mar-20,2
South Sudan,SSD,10-Mar-20,2
South Sudan,SSD,11-Mar-20,2
South Sudan,SSD,12-Mar-20,2
South Sudan,SSD,13-Mar-20,3
South Sudan,SSD,14-Mar-20,3
South Sudan,SSD,15-Mar-20,3
South Sudan,SSD,16-Mar-20,3
South Sudan,SSD,17-Mar-20,3
South Sudan,SSD,18-Mar-20,3
South Sudan,SSD,19-Mar-20,3
South Sudan,SSD,20-Mar-20,3
South Sudan,SSD,21-Mar-20,3
South Sudan,SSD,22-Mar-20,3
South Sudan,SSD,23-Mar-20,3
South Sudan,SSD,24-Mar-20,4
South Sudan,SSD,25-Mar-20,4
South Sudan,SSD,26-Mar-20,4
South Sudan,SSD,27-Mar-20,4
South Sudan,SSD,28-Mar-20,4
South Sudan,SSD,29-Mar-20,4
South Sudan,SSD,30-Mar-20,4
South Sudan,SSD,31-Mar-20,4
South Sudan,SSD,1-Apr-20,4
South Sudan,SSD,2-Apr-20,4
South Sudan,SSD,3-Apr-20,4
South Sudan,SSD,4-Apr-20,4
South Sudan,SSD,5-Apr-20,4
South Sudan,SSD,6-Apr-20,4
South Sudan,SSD,7-Apr-20,4
South Sudan,SSD,8-Apr-20,4
South Sudan,SSD,9-Apr-20,4
South Sudan,SSD,10-Apr-20,4
South Sudan,SSD,11-Apr-20,4
South Sudan,SSD,12-Apr-20,4
South Sudan,SSD,13-Apr-20,4
South Sudan,SSD,14-Apr-20,4
South Sudan,SSD,15-Apr-20,4
South Sudan,SSD,16-Apr-20,4
South Sudan,SSD,17-Apr-20,4
South Sudan,SSD,18-Apr-20,4
South Sudan,SSD,19-Apr-20,4
South Sudan,SSD,20-Apr-20,4
South Sudan,SSD,21-Apr-20,4
South Sudan,SSD,22-Apr-20,4
South Sudan,SSD,23-Apr-20,4
South Sudan,SSD,24-Apr-20,4
South Sudan,SSD,25-Apr-20,4
South Sudan,SSD,26-Apr-20,4
South Sudan,SSD,27-Apr-20,4
South Sudan,SSD,28-Apr-20,4
South Sudan,SSD,29-Apr-20,4
South Sudan,SSD,30-Apr-20,4
South Sudan,SSD,1-May-20,4
South Sudan,SSD,2-May-20,4
South Sudan,SSD,3-May-20,4
South Sudan,SSD,4-May-20,4
South Sudan,SSD,5-May-20,4
South Sudan,SSD,6-May-20,4
South Sudan,SSD,7-May-20,4
South Sudan,SSD,8-May-20,4
South Sudan,SSD,9-May-20,4
South Sudan,SSD,10-May-20,4
South Sudan,SSD,11-May-20,4
South Sudan,SSD,12-May-20,4
South Sudan,SSD,13-May-20,4
South Sudan,SSD,14-May-20,4
South Sudan,SSD,15-May-20,4
South Sudan,SSD,16-May-20,4
South Sudan,SSD,17-May-20,4
Spain,ESP,1-Jan-20,0
Spain,ESP,2-Jan-20,0
Spain,ESP,3-Jan-20,0
Spain,ESP,4-Jan-20,0
Spain,ESP,5-Jan-20,0
Spain,ESP,6-Jan-20,0
Spain,ESP,7-Jan-20,0
Spain,ESP,8-Jan-20,0
Spain,ESP,9-Jan-20,0
Spain,ESP,10-Jan-20,0
Spain,ESP,11-Jan-20,0
Spain,ESP,12-Jan-20,0
Spain,ESP,13-Jan-20,0
Spain,ESP,14-Jan-20,0
Spain,ESP,15-Jan-20,0
Spain,ESP,16-Jan-20,0
Spain,ESP,17-Jan-20,0
Spain,ESP,18-Jan-20,0
Spain,ESP,19-Jan-20,0
Spain,ESP,20-Jan-20,0
Spain,ESP,21-Jan-20,0
Spain,ESP,22-Jan-20,0
Spain,ESP,23-Jan-20,0
Spain,ESP,24-Jan-20,0
Spain,ESP,25-Jan-20,0
Spain,ESP,26-Jan-20,0
Spain,ESP,27-Jan-20,0
Spain,ESP,28-Jan-20,0
Spain,ESP,29-Jan-20,0
Spain,ESP,30-Jan-20,0
Spain,ESP,31-Jan-20,0
Spain,ESP,1-Feb-20,0
Spain,ESP,2-Feb-20,0
Spain,ESP,3-Feb-20,0
Spain,ESP,4-Feb-20,0
Spain,ESP,5-Feb-20,0
Spain,ESP,6-Feb-20,0
Spain,ESP,7-Feb-20,0
Spain,ESP,8-Feb-20,0
Spain,ESP,9-Feb-20,0
Spain,ESP,10-Feb-20,0
Spain,ESP,11-Feb-20,0
Spain,ESP,12-Feb-20,0
Spain,ESP,13-Feb-20,0
Spain,ESP,14-Feb-20,0
Spain,ESP,15-Feb-20,0
Spain,ESP,16-Feb-20,0
Spain,ESP,17-Feb-20,0
Spain,ESP,18-Feb-20,0
Spain,ESP,19-Feb-20,0
Spain,ESP,20-Feb-20,0
Spain,ESP,21-Feb-20,0
Spain,ESP,22-Feb-20,0
Spain,ESP,23-Feb-20,0
Spain,ESP,24-Feb-20,0
Spain,ESP,25-Feb-20,0
Spain,ESP,26-Feb-20,0
Spain,ESP,27-Feb-20,0
Spain,ESP,28-Feb-20,0
Spain,ESP,29-Feb-20,0
Spain,ESP,1-Mar-20,0
Spain,ESP,2-Mar-20,0
Spain,ESP,3-Mar-20,0
Spain,ESP,4-Mar-20,0
Spain,ESP,5-Mar-20,0
Spain,ESP,6-Mar-20,0
Spain,ESP,7-Mar-20,0
Spain,ESP,8-Mar-20,0
Spain,ESP,9-Mar-20,0
Spain,ESP,10-Mar-20,3
Spain,ESP,11-Mar-20,3
Spain,ESP,12-Mar-20,3
Spain,ESP,13-Mar-20,3
Spain,ESP,14-Mar-20,3
Spain,ESP,15-Mar-20,3
Spain,ESP,16-Mar-20,3
Spain,ESP,17-Mar-20,4
Spain,ESP,18-Mar-20,4
Spain,ESP,19-Mar-20,4
Spain,ESP,20-Mar-20,4
Spain,ESP,21-Mar-20,4
Spain,ESP,22-Mar-20,4
Spain,ESP,23-Mar-20,4
Spain,ESP,24-Mar-20,4
Spain,ESP,25-Mar-20,4
Spain,ESP,26-Mar-20,4
Spain,ESP,27-Mar-20,4
Spain,ESP,28-Mar-20,4
Spain,ESP,29-Mar-20,4
Spain,ESP,30-Mar-20,4
Spain,ESP,31-Mar-20,4
Spain,ESP,1-Apr-20,4
Spain,ESP,2-Apr-20,4
Spain,ESP,3-Apr-20,4
Spain,ESP,4-Apr-20,4
Spain,ESP,5-Apr-20,4
Spain,ESP,6-Apr-20,4
Spain,ESP,7-Apr-20,4
Spain,ESP,8-Apr-20,4
Spain,ESP,9-Apr-20,4
Spain,ESP,10-Apr-20,4
Spain,ESP,11-Apr-20,4
Spain,ESP,12-Apr-20,4
Spain,ESP,13-Apr-20,4
Spain,ESP,14-Apr-20,4
Spain,ESP,15-Apr-20,4
Spain,ESP,16-Apr-20,4
Spain,ESP,17-Apr-20,4
Spain,ESP,18-Apr-20,4
Spain,ESP,19-Apr-20,4
Spain,ESP,20-Apr-20,4
Spain,ESP,21-Apr-20,4
Spain,ESP,22-Apr-20,4
Spain,ESP,23-Apr-20,4
Spain,ESP,24-Apr-20,4
Spain,ESP,25-Apr-20,4
Spain,ESP,26-Apr-20,4
Spain,ESP,27-Apr-20,4
Spain,ESP,28-Apr-20,4
Spain,ESP,29-Apr-20,4
Spain,ESP,30-Apr-20,4
Spain,ESP,1-May-20,4
Spain,ESP,2-May-20,4
Spain,ESP,3-May-20,4
Spain,ESP,4-May-20,4
Spain,ESP,5-May-20,4
Spain,ESP,6-May-20,4
Spain,ESP,7-May-20,4
Spain,ESP,8-May-20,4
Spain,ESP,9-May-20,4
Spain,ESP,10-May-20,4
Spain,ESP,11-May-20,4
Spain,ESP,12-May-20,4
Sri Lanka,LKA,1-Jan-20,0
Sri Lanka,LKA,2-Jan-20,0
Sri Lanka,LKA,3-Jan-20,0
Sri Lanka,LKA,4-Jan-20,0
Sri Lanka,LKA,5-Jan-20,0
Sri Lanka,LKA,6-Jan-20,0
Sri Lanka,LKA,7-Jan-20,0
Sri Lanka,LKA,8-Jan-20,0
Sri Lanka,LKA,9-Jan-20,0
Sri Lanka,LKA,10-Jan-20,0
Sri Lanka,LKA,11-Jan-20,0
Sri Lanka,LKA,12-Jan-20,0
Sri Lanka,LKA,13-Jan-20,0
Sri Lanka,LKA,14-Jan-20,0
Sri Lanka,LKA,15-Jan-20,0
Sri Lanka,LKA,16-Jan-20,0
Sri Lanka,LKA,17-Jan-20,0
Sri Lanka,LKA,18-Jan-20,0
Sri Lanka,LKA,19-Jan-20,0
Sri Lanka,LKA,20-Jan-20,0
Sri Lanka,LKA,21-Jan-20,0
Sri Lanka,LKA,22-Jan-20,0
Sri Lanka,LKA,23-Jan-20,0
Sri Lanka,LKA,24-Jan-20,0
Sri Lanka,LKA,25-Jan-20,0
